Benchmark, Variant, Size, Density, Time
GauSei,Specialized,212,0.3,2460848218
GauSei,SparseRAJA,212,0.3,29500748863
SpMV,Dense,212,0.3,266488939
SpMV,Specialized,212,0.3,73343195
SpMV,SparseRAJA,212,0.3,189758221
GauSei,Dense,212,0.3,267829746
GauSei,Specialized,212,0.3,2461081595
GauSei,SparseRAJA,212,0.3,29515466123
SpMV,Dense,212,0.3,266517235
SpMV,Specialized,212,0.3,96828322
SpMV,SparseRAJA,212,0.3,189535514
GauSei,Dense,212,0.3,267876280
GauSei,Specialized,212,0.3,2460772746
GauSei,SparseRAJA,212,0.3,29500475952
SpMV,Dense,212,0.1,266491102
SpMV,Specialized,212,0.1,19561790
SpMV,SparseRAJA,212,0.1,78223867
GauSei,Dense,212,0.1,268593421
GauSei,Specialized,212,0.1,874863671
GauSei,SparseRAJA,212,0.1,2688966050
SpMV,Dense,212,0.1,266434052
SpMV,Specialized,212,0.1,19557012
SpMV,SparseRAJA,212,0.1,78174805
GauSei,Dense,212,0.1,268724179
GauSei,Specialized,212,0.1,874702840
GauSei,SparseRAJA,212,0.1,2688930963
SpMV,Dense,212,0.1,266441048
SpMV,Specialized,212,0.1,19558748
SpMV,SparseRAJA,212,0.1,78155564
GauSei,Dense,212,0.1,268570524
GauSei,Specialized,212,0.1,874859322
GauSei,SparseRAJA,212,0.1,2688782049
SpMV,Dense,212,0.1,266459643
SpMV,Specialized,212,0.1,19559830
SpMV,SparseRAJA,212,0.1,78198539
GauSei,Dense,212,0.1,268741566
GauSei,Specialized,212,0.1,875001507
GauSei,SparseRAJA,212,0.1,2688374238
SpMV,Dense,212,0.1,266383483
SpMV,Specialized,212,0.1,19549745
SpMV,SparseRAJA,212,0.1,78168378
GauSei,Dense,212,0.1,268643503
GauSei,Specialized,212,0.1,874771575
GauSei,SparseRAJA,212,0.1,2689211747
SpMV,Dense,212,0.05,266492988
SpMV,Specialized,212,0.05,7426282
SpMV,SparseRAJA,212,0.05,38080142
GauSei,Dense,212,0.05,267826138
GauSei,Specialized,212,0.05,474998289
GauSei,SparseRAJA,212,0.05,1033926552
SpMV,Dense,212,0.05,266608824
SpMV,Specialized,212,0.05,7429715
SpMV,SparseRAJA,212,0.05,38078869
GauSei,Dense,212,0.05,267794504
GauSei,Specialized,212,0.05,475095093
GauSei,SparseRAJA,212,0.05,1034141966
SpMV,Dense,212,0.05,266585811
SpMV,Specialized,212,0.05,7424745
SpMV,SparseRAJA,212,0.05,38087814
GauSei,Dense,212,0.05,267849514
GauSei,Specialized,212,0.05,475061517
GauSei,SparseRAJA,212,0.05,1034801417
SpMV,Dense,212,0.05,266520452
SpMV,Specialized,212,0.05,7425863
SpMV,SparseRAJA,212,0.05,38085420
GauSei,Dense,212,0.05,267972227
GauSei,Specialized,212,0.05,475299534
GauSei,SparseRAJA,212,0.05,1035953959
SpMV,Dense,212,0.05,266531716
SpMV,Specialized,212,0.05,7427413
SpMV,SparseRAJA,212,0.05,38081160
GauSei,Dense,212,0.05,267937600
GauSei,Specialized,212,0.05,475169873
GauSei,SparseRAJA,212,0.05,1034335494
SpMV,Dense,212,0.025,266520290
SpMV,Specialized,212,0.025,2952913
SpMV,SparseRAJA,212,0.025,18540462
GauSei,Dense,212,0.025,268491389
GauSei,Specialized,212,0.025,273708516
GauSei,SparseRAJA,212,0.025,534154557
SpMV,Dense,212,0.025,266530732
SpMV,Specialized,212,0.025,2956721
SpMV,SparseRAJA,212,0.025,18549166
GauSei,Dense,212,0.025,268563293
GauSei,Specialized,212,0.025,273740994
GauSei,SparseRAJA,212,0.025,534118692
SpMV,Dense,212,0.025,266523767
SpMV,Specialized,212,0.025,2952907
SpMV,SparseRAJA,212,0.025,18544307
GauSei,Dense,212,0.025,268649078
GauSei,Specialized,212,0.025,273650882
GauSei,SparseRAJA,212,0.025,534013138
SpMV,Dense,212,0.025,266609062
SpMV,Specialized,212,0.025,2953213
SpMV,SparseRAJA,212,0.025,18601752
GauSei,Dense,212,0.025,268514922
GauSei,Specialized,212,0.025,273726606
GauSei,SparseRAJA,212,0.025,534043598
SpMV,Dense,212,0.025,266634697
SpMV,Specialized,212,0.025,2951882
SpMV,SparseRAJA,212,0.025,18547706
GauSei,Dense,212,0.025,268489648
GauSei,Specialized,212,0.025,273695346
GauSei,SparseRAJA,212,0.025,534149041
SpMV,Dense,212,0.01,266562324
SpMV,Specialized,212,0.01,1067473
SpMV,SparseRAJA,212,0.01,7924771
GauSei,Dense,212,0.01,267902260
GauSei,Specialized,212,0.01,132960083
GauSei,SparseRAJA,212,0.01,227481303
SpMV,Dense,212,0.01,266648398
SpMV,Specialized,212,0.01,1067461
SpMV,SparseRAJA,212,0.01,7924732
GauSei,Dense,212,0.01,267902813
GauSei,Specialized,212,0.01,132992692
GauSei,SparseRAJA,212,0.01,227534282
SpMV,Dense,212,0.01,266586959
SpMV,Specialized,212,0.01,1067547
SpMV,SparseRAJA,212,0.01,7925107
GauSei,Dense,212,0.01,268555236
GauSei,Specialized,212,0.01,133086659
GauSei,SparseRAJA,212,0.01,227510227
SpMV,Dense,212,0.01,266537347
SpMV,Specialized,212,0.01,1067568
SpMV,SparseRAJA,212,0.01,7921826
GauSei,Dense,212,0.01,267993372
GauSei,Specialized,212,0.01,133190230
GauSei,SparseRAJA,212,0.01,227535602
SpMV,Dense,212,0.01,266546762
SpMV,Specialized,212,0.01,1067822
SpMV,SparseRAJA,212,0.01,7922896
GauSei,Dense,212,0.01,267921849
GauSei,Specialized,212,0.01,132968979
GauSei,SparseRAJA,212,0.01,227496117
SpMV,Dense,212,0.001,266533020
SpMV,Specialized,212,0.001,119879
SpMV,SparseRAJA,212,0.001,812501
GauSei,Dense,212,0.001,267782672
GauSei,Specialized,212,0.001,8729372
GauSei,SparseRAJA,212,0.001,35308691
SpMV,Dense,212,0.001,266492532
SpMV,Specialized,212,0.001,119957
SpMV,SparseRAJA,212,0.001,812638
GauSei,Dense,212,0.001,267779589
GauSei,Specialized,212,0.001,8809366
GauSei,SparseRAJA,212,0.001,35293114
SpMV,Dense,212,0.001,266643256
SpMV,Specialized,212,0.001,119887
SpMV,SparseRAJA,212,0.001,812333
GauSei,Dense,212,0.001,267784705
GauSei,Specialized,212,0.001,8719566
GauSei,SparseRAJA,212,0.001,35333798
SpMV,Dense,212,0.001,266493534
SpMV,Specialized,212,0.001,119773
SpMV,SparseRAJA,212,0.001,811524
GauSei,Dense,212,0.001,267770016
GauSei,Specialized,212,0.001,8734374
GauSei,SparseRAJA,212,0.001,35377673
SpMV,Dense,212,0.001,266647691
SpMV,Specialized,212,0.001,120020
SpMV,SparseRAJA,212,0.001,812097
GauSei,Dense,212,0.001,267779047
GauSei,Specialized,212,0.001,8736077
GauSei,SparseRAJA,212,0.001,35324401
SpMV,Dense,256,0.5,389340182
SpMV,Specialized,256,0.5,185347247
SpMV,SparseRAJA,256,0.5,465111943
GauSei,Dense,256,0.5,392185961
GauSei,Specialized,256,0.5,7317734300
GauSei,SparseRAJA,256,0.5,248565974184
SpMV,Dense,256,0.5,389360496
SpMV,Specialized,256,0.5,185545257
SpMV,SparseRAJA,256,0.5,465192002
SpMV,Specialized,1024,0.0001,228330
SpMV,SparseRAJA,1024,0.0001,1535827
GauSei,Specialized,1024,0.0001,40082743
GauSei,SparseRAJA,1024,0.0001,240441484
SpMV,Specialized,1024,0.0001,228186
SpMV,SparseRAJA,1024,0.0001,1515951
GauSei,Specialized,1024,0.0001,40068103
GauSei,SparseRAJA,1024,0.0001,240903531
SpMV,Specialized,1024,0.0001,227944
SpMV,SparseRAJA,1024,0.0001,1528450
GauSei,Specialized,1024,0.0001,40131310
GauSei,SparseRAJA,1024,0.0001,240948706
SpMV,Specialized,1024,0.0001,228061
SpMV,SparseRAJA,1024,0.0001,1528667
GauSei,Specialized,1024,0.0001,40119741
GauSei,SparseRAJA,1024,0.0001,241111722
SpMV,Specialized,1024,0.0001,227975
SpMV,SparseRAJA,1024,0.0001,1527958
GauSei,Specialized,1024,0.0001,40065041
GauSei,SparseRAJA,1024,0.0001,241340160
SpMV,Specialized,1024,0.001,2236283
SpMV,SparseRAJA,1024,0.001,14165924
GauSei,Specialized,1024,0.001,819753420
GauSei,SparseRAJA,1024,0.001,1363631893
SpMV,Specialized,1024,0.001,2236482
SpMV,SparseRAJA,1024,0.001,14163834
GauSei,Specialized,1024,0.001,819461210
GauSei,SparseRAJA,1024,0.001,1364185594
SpMV,Specialized,1024,0.001,2236259
SpMV,SparseRAJA,1024,0.001,14168344
GauSei,Specialized,1024,0.001,820038720
GauSei,SparseRAJA,1024,0.001,1364562248
SpMV,Specialized,1024,0.001,2236081
SpMV,SparseRAJA,1024,0.001,14167831
GauSei,Specialized,1024,0.001,819724744
GauSei,SparseRAJA,1024,0.001,1363575695
SpMV,Specialized,1024,0.001,2236084
SpMV,SparseRAJA,1024,0.001,14165297
GauSei,Specialized,1024,0.001,820009782
GauSei,SparseRAJA,1024,0.001,1364474255
SpMV,Specialized,256,0.0001,26698
SpMV,SparseRAJA,256,0.0001,149440
GauSei,Specialized,256,0.0001,1706879
GauSei,SparseRAJA,256,0.0001,40020087
SpMV,Specialized,256,0.0001,26251
SpMV,SparseRAJA,256,0.0001,149075
GauSei,Specialized,256,0.0001,1707565
GauSei,SparseRAJA,256,0.0001,40362620
SpMV,Specialized,256,0.0001,26677
SpMV,SparseRAJA,256,0.0001,149067
GauSei,Specialized,256,0.0001,1706231
GauSei,SparseRAJA,256,0.0001,39955410
SpMV,Specialized,256,0.0001,26339
SpMV,SparseRAJA,256,0.0001,148880
GauSei,Specialized,256,0.0001,1706567
GauSei,SparseRAJA,256,0.0001,39984512
SpMV,Specialized,256,0.0001,26681
SpMV,SparseRAJA,256,0.0001,149219
GauSei,Specialized,256,0.0001,1706294
GauSei,SparseRAJA,256,0.0001,40268457
SpMV,Specialized,256,0.001,146211
SpMV,SparseRAJA,256,0.001,898402
GauSei,Specialized,256,0.001,19007330
GauSei,SparseRAJA,256,0.001,59142855
SpMV,Specialized,256,0.001,146848
SpMV,SparseRAJA,256,0.001,898837
GauSei,Specialized,256,0.001,19007462
GauSei,SparseRAJA,256,0.001,59019307
SpMV,Specialized,256,0.001,146812
SpMV,SparseRAJA,256,0.001,898890
GauSei,Specialized,256,0.001,18933558
GauSei,SparseRAJA,256,0.001,59348115
SpMV,Specialized,256,0.001,146056
SpMV,SparseRAJA,256,0.001,898590
GauSei,Specialized,256,0.001,18936593
GauSei,SparseRAJA,256,0.001,59136410
SpMV,Specialized,256,0.001,146071
SpMV,SparseRAJA,256,0.001,899027
GauSei,Specialized,256,0.001,18971568
GauSei,SparseRAJA,256,0.001,59217949
SpMV,Specialized,256,0.01,1551354
SpMV,SparseRAJA,256,0.01,9047422
GauSei,Specialized,256,0.01,220615942
GauSei,SparseRAJA,256,0.01,379325604
SpMV,Specialized,256,0.01,1551689
SpMV,SparseRAJA,256,0.01,9054278
GauSei,Specialized,256,0.01,220664630
GauSei,SparseRAJA,256,0.01,380011047
SpMV,Specialized,256,0.01,1551381
SpMV,SparseRAJA,256,0.01,9055913
GauSei,Specialized,256,0.01,220447189
GauSei,SparseRAJA,256,0.01,379820330
SpMV,Specialized,256,0.01,1565998
SpMV,SparseRAJA,256,0.01,9044611
GauSei,Specialized,256,0.01,220427269
GauSei,SparseRAJA,256,0.01,378028512
SpMV,Specialized,256,0.01,1557317
SpMV,SparseRAJA,256,0.01,9043410
GauSei,Specialized,256,0.01,220910211
GauSei,SparseRAJA,256,0.01,379834465
SpMV,Specialized,256,0.1,30091144
SpMV,SparseRAJA,256,0.1,95600191
GauSei,Specialized,256,0.1,1478860804
GauSei,SparseRAJA,256,0.1,4718201529
SpMV,Specialized,256,0.1,30087384
SpMV,SparseRAJA,256,0.1,95520643
GauSei,Specialized,256,0.1,1478794481
GauSei,SparseRAJA,256,0.1,4718191161
SpMV,Specialized,256,0.1,30083050
SpMV,SparseRAJA,256,0.1,95521632
GauSei,Specialized,256,0.1,1478676590
GauSei,SparseRAJA,256,0.1,4717557507
SpMV,Specialized,256,0.1,30045915
SpMV,SparseRAJA,256,0.1,95509708
GauSei,Specialized,256,0.1,1478771116
GauSei,SparseRAJA,256,0.1,4718202683
SpMV,Specialized,256,0.1,30094386
SpMV,SparseRAJA,256,0.1,95686267
GauSei,Specialized,256,0.1,1479185033
GauSei,SparseRAJA,256,0.1,4718436110
SpMV,Specialized,2048,0.0001,927570
SpMV,SparseRAJA,2048,0.0001,6643546
GauSei,Specialized,2048,0.0001,261195872
GauSei,SparseRAJA,2048,0.0001,971128517
SpMV,Specialized,2048,0.0001,932365
SpMV,SparseRAJA,2048,0.0001,6603927
GauSei,Specialized,2048,0.0001,262163460
GauSei,SparseRAJA,2048,0.0001,966451931
SpMV,Specialized,2048,0.0001,928200
SpMV,SparseRAJA,2048,0.0001,6593080
GauSei,Specialized,2048,0.0001,262199523
GauSei,SparseRAJA,2048,0.0001,968148030
SpMV,Specialized,2048,0.0001,927368
SpMV,SparseRAJA,2048,0.0001,6602352
GauSei,Specialized,2048,0.0001,262404726
GauSei,SparseRAJA,2048,0.0001,975790355
SpMV,Specialized,2048,0.0001,927113
SpMV,SparseRAJA,2048,0.0001,6604902
GauSei,Specialized,2048,0.0001,261304188
GauSei,SparseRAJA,2048,0.0001,966858525
SpMV,Specialized,1024,0.01,34757545
SpMV,SparseRAJA,1024,0.01,145183795
GauSei,Specialized,2048,0.001,6893325206
GauSei,SparseRAJA,2048,0.001,12595036211
SpMV,Specialized,2048,0.001,9541386
SpMV,SparseRAJA,2048,0.001,59304889
GauSei,Specialized,2048,0.001,6893511973
GauSei,SparseRAJA,2048,0.001,12595427157
SpMV,Specialized,2048,0.001,9546805
SpMV,SparseRAJA,2048,0.001,59369642
1920880
SpMV,Specialized,1024,0.01,34758369
SpMV,SparseRAJA,1024,0.01,144846906
GauSei,Specialized,2048,0.001,6894717133
GauSei,SparseRAJA,2048,0.001,12596474575
SpMV,Specialized,2048,0.001,9541460
SpMV,SparseRAJA,2048,0.001,59328194
GauSei,Specialized,1024,0.01,9098073997
GauSei,SparseRAJA,1024,0.01,18282620288
SpMV,Specialized,1024,0.01,34750632
SpMV,SparseRAJA,1024,0.01,144895840
598685881
SpMV,Specialized,2048,0.001,9541737
SpMV,SparseRAJA,2048,0.001,59366575
GauSei,Specialized,2048,0.001,6894502390
GauSei,SparseRAJA,2048,0.001,12597284391
SpMV,Specialized,2048,0.01,254208862
SpMV,SparseRAJA,2048,0.01,596408489
298651
SpMV,Specialized,1024,0.01,34747286
SpMV,SparseRAJA,1024,0.01,144811323
GauSei,Specialized,1024,0.01,9097955707
GauSei,SparseRAJA,1024,0.01,18282192471
SpMV,Specialized,1024,0.01,34775891
SpMV,SparseRAJA,1024,0.01,146432581
GauSei,Specialized,1024,0.01,9098403496
GauSei,SparseRAJA,1024,0.01,18287014824
GauSei,Specialized,2048,0.01,70881361752
GauSei,SparseRAJA,2048,0.01,150679436082
SpMV,Specialized,2048,0.01,294568795
SpMV,SparseRAJA,2048,0.01,596628437
GauSei,Specialized,2048,0.01,70881379332
GauSei,SparseRAJA,2048,0.01,150677890584
SpMV,Specialized,2048,0.01,181560069
SpMV,SparseRAJA,2048,0.01,596222805
GauSei,Specialized,2048,0.01,70876293542
GauSei,SparseRAJA,2048,0.01,150667741192
SpMV,Specialized,2048,0.01,179402646
SpMV,SparseRAJA,2048,0.01,596471672
GauSei,Specialized,2048,0.01,70878367848
GauSei,SparseRAJA,2048,0.01,150665375642
SpMV,Specialized,2048,0.01,179467264
SpMV,SparseRAJA,2048,0.01,596577680
GauSei,Specialized,2048,0.01,70874643986
GauSei,SparseRAJA,2048,0.01,150692379469
SpMV,Specialized,2048,1e-05,112707
SpMV,SparseRAJA,2048,1e-05,620483
GauSei,Specialized,2048,1e-05,10287545
GauSei,SparseRAJA,2048,1e-05,305695495
SpMV,Specialized,2048,1e-05,113535
SpMV,SparseRAJA,2048,1e-05,620681
GauSei,Specialized,2048,1e-05,10293668
GauSei,SparseRAJA,2048,1e-05,305888634
SpMV,Specialized,2048,1e-05,113058
SpMV,SparseRAJA,2048,1e-05,620663
GauSei,Specialized,2048,1e-05,10286908
GauSei,SparseRAJA,2048,1e-05,305755336
SpMV,Specialized,2048,1e-05,112426
SpMV,SparseRAJA,2048,1e-05,620530
GauSei,Specialized,2048,1e-05,10298640
GauSei,SparseRAJA,2048,1e-05,306693217
SpMV,Specialized,2048,1e-05,112519
SpMV,SparseRAJA,2048,1e-05,620786
GauSei,Specialized,2048,1e-05,10290885
GauSei,SparseRAJA,2048,1e-05,306406319
SpMV,Specialized,2048,1e-06,23130
SpMV,SparseRAJA,2048,1e-06,101634
GauSei,Specialized,2048,1e-06,321439
GauSei,SparseRAJA,2048,1e-06,52114998
SpMV,Specialized,2048,1e-06,22567
SpMV,SparseRAJA,2048,1e-06,101703
GauSei,Specialized,2048,1e-06,321872
GauSei,SparseRAJA,2048,1e-06,51900686
SpMV,Specialized,2048,1e-06,23126
SpMV,SparseRAJA,2048,1e-06,101600
GauSei,Specialized,2048,1e-06,319401
GauSei,SparseRAJA,2048,1e-06,51955708
SpMV,Specialized,2048,1e-06,22069
SpMV,SparseRAJA,2048,1e-06,101613
GauSei,Specialized,2048,1e-06,322218
GauSei,SparseRAJA,2048,1e-06,51978609
SpMV,Specialized,2048,1e-06,22143
SpMV,SparseRAJA,2048,1e-06,101742
GauSei,Specialized,2048,1e-06,321290
GauSei,SparseRAJA,2048,1e-06,51847367
SpMV,Specialized,2048,0.05,1302984025
SpMV,SparseRAJA,2048,0.05,2920300590
GauSei,Specialized,1024,0.1,89428072265
GauSei,Specialized,1024,0.1,89429998075
GauSei,Specialized,1024,0.1,89425546738
GauSei,Specialized,1024,0.1,89424523062
GauSei,Specialized,2048,0.05,367329549278
GauSei,Specialized,1024,0.1,89421320685
GauSei,SparseRAJA,1024,0.1,620201759129
GauSei,Specialized,2048,0.05,360532346729
GauSei,Specialized,2048,0.05,360493190141
GauSei,SparseRAJA,1024,0.1,620185175041
GauSei,Specialized,2048,0.05,360481076661
GauSei,SparseRAJA,2048,0.05,1558972790368
