Benchmark, Variant, Size, Density, Time, Hit Rate,DIAG
GauSei,Specialized,256,0.2,2891047324,0.00389108,0
GauSei,SparseRAJA,256,0.2,156639679,1,0
GauSei,Specialized,256,0.05,18394496,1,1
GauSei,SparseRAJA,256,0.05,52466311,1,1
GauSei,Specialized,256,0.05,838554814,0.00389108,0
GauSei,SparseRAJA,256,0.05,44420034,1,0
GauSei,Specialized,256,0.5,191137922,1,1
GauSei,SparseRAJA,256,0.5,429098938,1,1
GauSei,Specialized,256,0.5,7394723069,0.00389108,0
GauSei,SparseRAJA,256,0.5,332069101,1,0
GauSei,Specialized,256,0.1,37613465,1,1
GauSei,SparseRAJA,256,0.1,95628736,1,1
GauSei,Specialized,256,0.1,1528747989,0.00389108,0
GauSei,SparseRAJA,256,0.1,92237402,1,0
GauSei,Specialized,256,0.05,18404407,1,1
GauSei,SparseRAJA,256,0.05,52468671,1,1
GauSei,Specialized,256,0.05,838462975,0.00389108,0
GauSei,SparseRAJA,256,0.05,44311370,1,0
GauSei,Specialized,256,1,383922913,1,1
GauSei,SparseRAJA,256,1,751458724,1,1
GauSei,Specialized,256,1,14672530361,0.00389108,0
GauSei,SparseRAJA,256,1,652373897,1,0
GauSei,Specialized,256,0.8,306676781,1,1
GauSei,SparseRAJA,256,0.8,606338877,1,1
GauSei,Specialized,256,0.8,11632548740,0.00389108,0
GauSei,SparseRAJA,256,0.8,616200484,1,0
GauSei,Specialized,256,0.7,268543617,1,1
GauSei,SparseRAJA,256,0.7,541273919,1,1
GauSei,Specialized,256,0.7,10252064878,0.00389108,0
GauSei,SparseRAJA,256,0.7,541723024,1,0
GauSei,Specialized,256,0.1,37638130,1,1
GauSei,SparseRAJA,256,0.1,95611754,1,1
GauSei,Specialized,256,0.1,1529403925,0.00389108,0
GauSei,SparseRAJA,256,0.1,92125425,1,0
GauSei,Specialized,256,0.9,344682411,1,1
GauSei,SparseRAJA,256,0.9,791327471,1,1
GauSei,Specialized,256,0.9,13194016851,0.00389108,0
GauSei,SparseRAJA,256,0.9,726635133,1,0
GauSei,Specialized,256,0.3,114412779,1,1
GauSei,SparseRAJA,256,0.3,261801255,1,1
GauSei,Specialized,256,0.3,4464564798,0.00389108,0
GauSei,SparseRAJA,256,0.3,210090538,1,0
GauSei,Specialized,256,0.2,76580770,1,1
GauSei,SparseRAJA,256,0.2,159231274,1,1
GauSei,Specialized,256,0.2,2891086414,0.00389108,0
GauSei,SparseRAJA,256,0.2,156522547,1,0
GauSei,Dense,256,1,389502727,1,0
GauSei,Dense,256,1,391267303,1,0
GauSei,Specialized,256,0.4,153464606,1,1
GauSei,SparseRAJA,256,0.4,351560058,1,1
GauSei,Specialized,256,0.4,5884248378,0.00389108,0
GauSei,SparseRAJA,256,0.4,291598946,1,0
