Benchmark, Variant, Size, Density, Time, Hit Rate, DIAG
GauSei,SparseRAJA,256,0.01,276681352,0.547437,0
GauSei,Specialized,256,0.025,5867977,1,1
GauSei,SparseRAJA,256,0.025,26494128,1,1
GauSei,Specialized,256,0.025,483855653,0.00778216,0
GauSei,SparseRAJA,256,0.025,979623743,0.683987,0
GauSei,Specialized,256,0.05,10785922,1,1
GauSei,SparseRAJA,256,0.05,42072001,1,1
GauSei,Specialized,256,0.05,891315577,0.00389108,0
GauSei,SparseRAJA,256,0.05,2382654023,0.801249,0
GauSei,Specialized,256,0.01,3082599,1,1
GauSei,SparseRAJA,256,0.01,14785415,1,1
GauSei,Specialized,256,0.01,162141768,0.0778216,0
GauSei,SparseRAJA,256,0.01,276864939,0.547437,0
GauSei,Specialized,256,0.025,5758397,1,1
GauSei,SparseRAJA,256,0.025,25862953,1,1
GauSei,Specialized,256,0.025,477694907,0.00778216,0
GauSei,SparseRAJA,256,0.025,983079070,0.683987,0
GauSei,Specialized,256,0.7,130639608,1,1
GauSei,SparseRAJA,256,0.7,448749478,1,1
GauSei,Specialized,256,0.7,16250577904,0.00389108,0
GauSei,SparseRAJA,256,0.7,47894536876,0.983457,0
SpMV,Specialized,256,0.01,1200974,1,0
SpMV,SparseRAJA,256,0.01,9696363,1,0
SpMV,Specialized,256,0.01,1193785,1,0
SpMV,SparseRAJA,256,0.01,10335273,1,0
SpMV,Specialized,256,0.01,1243755,1,0
SpMV,SparseRAJA,256,0.01,10445190,1,0
SpMV,Specialized,256,0.01,1191103,1,0
SpMV,SparseRAJA,256,0.01,10301752,1,0
SpMV,Specialized,256,0.01,1215107,1,0
SpMV,SparseRAJA,256,0.01,10494781,1,0
GauSei,Specialized,256,0.025,5643074,1,1
GauSei,SparseRAJA,256,0.025,25752922,1,1
GauSei,Specialized,256,0.025,478181436,0.00778216,0
GauSei,SparseRAJA,256,0.025,981413026,0.683987,0
GauSei,Specialized,256,0.05,10971031,1,1
GauSei,SparseRAJA,256,0.05,42499426,1,1
GauSei,Specialized,256,0.05,894976693,0.00389108,0
GauSei,SparseRAJA,256,0.05,2395527762,0.801249,0
GauSei,Specialized,256,0.3,60486936,1,1
GauSei,SparseRAJA,256,0.3,203480682,1,1
GauSei,Specialized,256,0.3,7119134771,0.00389108,0
GauSei,SparseRAJA,256,0.3,20666708301,0.961797,0
GauSei,Specialized,256,0.2,41906265,1,1
GauSei,SparseRAJA,256,0.2,138610217,1,1
GauSei,Specialized,256,0.2,4446410833,0.00389108,0
GauSei,SparseRAJA,256,0.2,13381427744,0.943668,0
SpMV,Dense,256,1,181025851,0,0
SpMV,Dense,256,1,181138758,0,0
SpMV,Dense,256,1,181170944,0,0
GauSei,Specialized,256,0.05,10890915,1,1
GauSei,SparseRAJA,256,0.05,42802905,1,1
GauSei,Specialized,256,0.05,900007808,0.00389108,0
GauSei,SparseRAJA,256,0.05,2436503124,0.801249,0
SpMV,Dense,256,1,181458344,0,0
SpMV,Dense,256,1,181146743,0,0
GauSei,Specialized,256,0.8,148446802,1,1
GauSei,SparseRAJA,256,0.8,511003695,1,1
GauSei,Specialized,256,0.8,20079763377,0.00389108,0
GauSei,SparseRAJA,256,0.8,59548382198,0.98549,0
GauSei,Specialized,256,0.05,10891187,1,1
GauSei,SparseRAJA,256,0.05,42951921,1,1
GauSei,Specialized,256,0.05,894797473,0.00389108,0
GauSei,SparseRAJA,256,0.05,2461099581,0.801249,0
GauSei,Specialized,256,0.9,166498569,1,1
GauSei,SparseRAJA,256,0.9,585609479,1,1
GauSei,Specialized,256,0.9,20877225425,0.00389108,0
GauSei,SparseRAJA,256,0.9,62201625621,0.987056,0
GauSei,Dense,256,1,2611192713,1,0
GauSei,Dense,256,1,2610268128,1,0
GauSei,Specialized,256,0.4,80455211,1,1
GauSei,SparseRAJA,256,0.4,266212995,1,1
GauSei,Specialized,256,0.4,9234931571,0.00389108,0
GauSei,SparseRAJA,256,0.4,27616370022,0.971007,0
GauSei,Specialized,256,0.2,40432100,1,1
GauSei,SparseRAJA,256,0.2,134865874,1,1
GauSei,Specialized,256,0.2,4197810660,0.00389108,0
GauSei,SparseRAJA,256,0.2,12971550361,0.943668,0
GauSei,Dense,256,1,2607517518,1,0
GauSei,Dense,256,1,2611486395,1,0
GauSei,Specialized,256,1,186058746,1,1
GauSei,SparseRAJA,256,1,647648473,1,1
GauSei,Specialized,256,1,24939197757,0.00389108,0
GauSei,SparseRAJA,256,1,74227197255,0.988327,0
GauSei,Specialized,256,0.3,60662654,1,1
GauSei,SparseRAJA,256,0.3,206658544,1,1
GauSei,Specialized,256,0.3,7117169184,0.00389108,0
GauSei,SparseRAJA,256,0.3,20695928378,0.961797,0
GauSei,Specialized,256,0.5,97526214,1,1
GauSei,SparseRAJA,256,0.5,336389210,1,1
GauSei,Specialized,256,0.5,11792250675,0.00389108,0
